Time	Start	Mid	End	Avg	Name	Word	Vowel	f1	f2	f3
0.005	start	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140330-1-b-097.wav		<p:>	--undefined--	--undefined--	--undefined--
0.714989583333333	start	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	s i e~ s	s	495.68722271804916	1918.2419186521004	3973.719175094767
0.7424895833333329	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	s i e~ s	s	807.6836133993312	2090.709612599547	3761.3072502868113
0.769989583333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	s i e~ s	s	937.8741411446913	2144.9890840041826	3641.6765906954824
0.714989583333333:0.769989583333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	s i e~ s	s	734.483624127278	2052.913355520616	3805.518265760029
0.774989583333333	start	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	s e v s_j e~ m	s	944.2703204735344	2126.404811211481	3595.0166383984993
0.9274895833333314	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	s e v s_j e~ m	s	1006.9479821738357	1954.1075220089783	3529.4116003519057
1.07998958333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	s e v s_j e~ m	s	439.32633927918124	1521.6960107582815	2206.2498593177115
0.774989583333333:1.07998958333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	s e v s_j e~ m	s	991.2329647398379	1922.8218781881012	3280.4378355542312
1.0849895833333298	start	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	s e v s_j e~ m	e	442.1416137451448	1493.971916590446	2149.7798361860696
1.12248958333333	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	s e v s_j e~ m	e	428.169146561076	1338.5914304354844	2294.373387106962
1.15998958333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	s e v s_j e~ m	e	369.88313710283757	1709.896043413432	2390.0165919234555
1.0849895833333298:1.15998958333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	s e v s_j e~ m	e	423.47191215440085	1452.7887445213066	2238.765293769056
1.16498958333333	start	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	s e v s_j e~ m	v	360.03326287719767	1750.99040746791	2543.4223218536304
1.17748958333333	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	s e v s_j e~ m	v	327.6651223791249	1864.7081480502027	3020.5704793214372
1.18998958333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	s e v s_j e~ m	v	300.15134195907063	1960.739606024182	3404.059492272159
1.16498958333333:1.18998958333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	s e v s_j e~ m	v	338.06560122306206	1827.1045299426576	2862.968627922403
1.19498958333333	start	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	s e v s_j e~ m	s_j	329.16840430437196	1998.0290623279352	3561.6433813890153
1.24748958333333	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	s e v s_j e~ m	s_j	805.6500054147132	2128.6708320496373	3686.3653841703367
1.29998958333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	s e v s_j e~ m	s_j	442.8167306699375	1964.5549686736233	2268.9166921452534
1.19498958333333:1.29998958333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	s e v s_j e~ m	s_j	611.0824596388369	2063.1186882079855	3610.346272314965
1.3049895833333298	start	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	s e v s_j e~ m	e~	447.46023924059733	1949.0081235264824	2754.1910718826593
1.33248958333333	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	s e v s_j e~ m	e~	438.73908396018425	1741.4883515422976	3743.8081696732174
1.35998958333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	s e v s_j e~ m	e~	305.87519527948973	1401.7847534700388	3650.162756726655
1.3049895833333298:1.35998958333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	s e v s_j e~ m	e~	421.4282628116774	1763.5142472555435	3600.558279614684
1.3649895833333299	start	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	s e v s_j e~ m	m	294.70474677364786	1345.8061383268823	3265.3144440190667
1.3974895833333298	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	s e v s_j e~ m	m	272.2801904847081	1295.4588689005086	2372.561341597895
1.42998958333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	s e v s_j e~ m	m	423.85455761283356	1765.1040125105524	1838.85012189119
1.3649895833333299:1.42998958333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	s e v s_j e~ m	m	297.6502576279204	1392.5820894696114	2397.9110522650262
1.43498958333333	start	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	e~ g	e~	445.7921597249082	1798.3642126759378	1855.6465504151295
1.47748958333333	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	e~ g	e~	449.3923327635664	1703.3361606025007	1931.1986422913628
1.51998958333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	e~ g	e~	371.3246414664579	1998.0429858018583	3698.4771280614764
1.43498958333333:1.51998958333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	e~ g	e~	438.52802671309246	1570.2848442097381	1997.3128094508297
1.5249895833333298	start	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	e~ g	g	366.74611626243393	2208.0079294087245	3981.3960996995183
1.5674895833333298	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	e~ g	g	286.5098892227116	2005.6124463643816	3466.1044229785566
1.60998958333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	e~ g	g	278.46858781180265	1889.9233115360562	2508.8011068850137
1.5249895833333298:1.60998958333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	e~ g	g	303.86667652512153	1910.224343662333	3372.1698578115124
1.6149895833333299	start	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	l_j u b i t	l_j	277.4651588445936	1953.2012257169756	2486.5111004734867
1.6674895833333299	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	l_j u b i t	l_j	259.0806253075873	2204.3430373757947	3082.9530392692272
1.71998958333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	l_j u b i t	l_j	325.2681183053013	1149.7882854648665	2516.5089170261335
1.6149895833333299:1.71998958333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	l_j u b i t	l_j	277.4287788997231	2000.781594030639	2862.0294041905463
1.72498958333333	start	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	l_j u b i t	u	329.1829631235229	1129.490718858663	2537.350612972735
1.74748958333333	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	l_j u b i t	u	331.1853827397412	1188.968891855628	2556.9130710082886
1.76998958333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	l_j u b i t	u	310.61861179455144	1029.0368449867926	2530.3160587304255
1.72498958333333:1.76998958333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	l_j u b i t	u	328.9830727241116	1159.7092125999259	2551.973126000702
1.7749895833333298	start	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	l_j u b i t	b	303.0035341881079	861.7894850813793	2521.107933595793
1.8224895833333299	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	l_j u b i t	b	239.64874636632496	1486.037752385366	3116.2841737510053
1.86998958333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	l_j u b i t	b	339.00033398714714	1435.1228736201901	2632.297220713763
1.7749895833333298:1.86998958333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	l_j u b i t	b	281.4365950777485	1151.9018420465677	2763.587291910347
1.8749895833333299	start	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	l_j u b i t	i	342.9645197268375	1464.5281704843642	2613.4961476653507
1.90248958333333	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	l_j u b i t	i	343.9502883396662	1884.842604313202	2480.777570391559
1.92998958333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	l_j u b i t	i	343.2501442595493	2157.971974325335	3709.596264875335
1.8749895833333299:1.92998958333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	l_j u b i t	i	343.8267192436528	1829.710507972334	2548.9688296250897
1.93498958333333	start	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	l_j u b i t	t	345.1474627253374	2163.892550440702	3924.5913719514897
1.94748958333333	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	l_j u b i t	t	356.77890866976514	2197.7935720886708	3230.73459598485
1.95998958333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	l_j u b i t	t	377.9675137473083	1907.316254062285	2742.1242773183926
1.93498958333333:1.95998958333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	l_j u b i t	t	353.37351541837836	2167.8899051314434	3490.584543808268
1.96498958333333	start	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav		<p:>	382.9777913304786	1824.8359669744782	2724.443288720393
2.04248958333333	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav		<p:>	719.0763533802202	1914.1011715432303	2578.8208765514973
2.11998958333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav		<p:>	894.0504367620081	1880.8502856044151	2609.482704644413
1.96498958333333:2.11998958333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav		<p:>	647.0546799694149	1846.4563282861322	2810.216171246797
2.12498958333333	start	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	v i s_j t a l e	v	949.6668318794705	1878.0870496968178	2554.0862380933477
2.1374895833333296	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	v i s_j t a l e	v	1294.1978494505088	1745.6508340858406	2058.890548766154
2.14998958333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	v i s_j t a l e	v	1633.4937680592989	2024.6584580002059	3451.6663650815453
2.12498958333333:2.14998958333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	v i s_j t a l e	v	1176.5005127946827	1815.6049328984163	2340.121323363024
2.1549895833333297	start	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	v i s_j t a l e	i	1667.9980295602802	2117.184075158634	3764.483935275423
2.16748958333333	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	v i s_j t a l e	i	1674.5875475714083	2185.8303591906383	3832.3916513601775
2.17998958333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	v i s_j t a l e	i	1667.94167767472	2109.959195737375	3909.379918843491
2.1549895833333297:2.17998958333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	v i s_j t a l e	i	1672.4633505645666	2157.686213083304	3809.9463094878483
2.18498958333333	start	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	v i s_j t a l e	s_j	1555.8460012708313	2032.1603294655054	3923.541371961272
2.22248958333333	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	v i s_j t a l e	s_j	764.5219250811984	1841.5118334794472	3653.4672857294413
2.25998958333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	v i s_j t a l e	s_j	626.4062993900801	1821.4741034327278	2995.037698406471
2.18498958333333:2.25998958333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	v i s_j t a l e	s_j	886.4244724226941	1882.1934532289497	3661.9884970251815
2.26498958333333	start	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	v i s_j t a l e	t	639.5739135240882	1806.3418350658446	2824.746440163491
2.29248958333333	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	v i s_j t a l e	t	671.1005348369914	1747.1719101043177	2428.3367279038353
2.31998958333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	v i s_j t a l e	t	561.9700118905031	1578.2009983121607	2451.4890679201567
2.26498958333333:2.31998958333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	v i s_j t a l e	t	640.5631778219391	1735.1442986070106	2514.8686582487126
2.32498958333333	start	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	v i s_j t a l e	a	561.5117669096539	1571.3709461997826	2412.0785711972735
2.4774895833333304	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	v i s_j t a l e	a	500.84192488235533	1786.3128463881374	1919.4163913347722
2.62998958333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	v i s_j t a l e	a	286.00184922649083	1409.7859711320789	2538.6044828483955
2.32498958333333:2.62998958333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	v i s_j t a l e	a	521.523363213434	1552.502550046037	2767.414602608198
2.63498958333333	start	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	v i s_j t a l e	l	286.32973852065305	1424.1835945087023	2567.7261631901683
2.65248958333333	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	v i s_j t a l e	l	281.1921329137052	1479.6985675968028	2651.8481913127744
2.66998958333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	v i s_j t a l e	l	274.14066887110585	1548.9135703322393	2644.7209432848263
2.63498958333333:2.66998958333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	v i s_j t a l e	l	282.43167135353417	1469.5326825590648	2623.8386748493376
2.6749895833333297	start	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	v i s_j t a l e	e	273.32719621270707	1544.8224537614667	2642.4380559631104
2.6924895833333298	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	v i s_j t a l e	e	268.7279410277133	1516.822849737991	2627.8650280236966
2.70998958333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	v i s_j t a l e	e	255.3493944742482	1582.3372513605286	2602.796766650316
2.6749895833333297:2.70998958333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav	v i s_j t a l e	e	269.5534426668549	1533.871351563683	2630.105695505421
2.7149895833333297	start	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav		<p:>	240.0173166052204	1572.9161766967898	2597.747834400678
2.8424895833333297	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav		<p:>	551.6086688920548	1582.0502451117172	2839.7273366719824
2.96998958333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav		<p:>	--undefined--	--undefined--	--undefined--
2.7149895833333297:2.96998958333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-381.wav		<p:>	660.5475877424313	1698.0259429721552	2902.04752163561
Time	Start	Mid	End	Avg	Name	Word	Vowel	f1	f2	f3
0.005	start	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-382.wav		<p:>	--undefined--	--undefined--	--undefined--
0.1274947916666665	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-382.wav		<p:>	1121.866824423428	2386.133339738001	3325.4854327064013
0.249989583333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-382.wav		<p:>	292.15293231719204	1869.757025341208	3168.7528082840863
0.005:0.249989583333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-382.wav		<p:>	608.2072286255217	1780.9981227893745	3004.1373034859184
0.254989583333333	start	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-382.wav	e~ g	e~	292.35472895909675	1828.3212343756732	3111.5799581743345
0.267489583333333	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-382.wav	e~ g	e~	289.1841117130825	1622.3641093098313	2887.5645281946286
0.279989583333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-382.wav	e~ g	e~	289.48364540526114	1612.6394292610453	2882.5544508783364
0.254989583333333:0.279989583333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-382.wav	e~ g	e~	290.3240751200128	1694.8148974173355	2963.5682555650837
0.284989583333333	start	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-382.wav	e~ g	g	290.60294420425976	1641.40326230911	2878.736972003727
0.327489583333333	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-382.wav	e~ g	g	324.2498504325513	1969.1322057897821	3151.4058699316474
0.369989583333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-382.wav	e~ g	g	277.1968526937857	1482.898179960824	2585.8672059608034
0.284989583333333:0.369989583333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-382.wav	e~ g	g	303.3343640065213	1721.7165461493632	2892.632325890444
0.374989583333333	start	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-382.wav		<p:>	273.0258396004561	1520.7889820475787	2590.151453455481
0.432489583333333	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-382.wav		<p:>	1347.2031571383882	2465.9052164938817	3751.9349167291457
0.489989583333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-382.wav		<p:>	1211.2740372723267	2253.610382872068	3491.308565570932
0.374989583333333:0.489989583333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-382.wav		<p:>	688.9923799374694	1911.2283887625886	3074.5849270909366
0.494989583333333	start	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-382.wav	t e d	t	1391.123253848113	2398.0592918519687	3649.475643045537
0.6374895833333329	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-382.wav	t e d	t	527.9951692072611	2047.1059559983319	2402.2920750938506
0.779989583333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-382.wav	t e d	t	456.97772008346584	1584.0503021448976	1702.3878640869925
0.494989583333333:0.779989583333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-382.wav	t e d	t	591.1909414791323	1866.6652889923655	2754.7192665966754
0.784989583333333	start	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-382.wav	t e d	e	460.4227435800536	1441.9406706732304	1611.3667078467197
0.802489583333333	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-382.wav	t e d	e	463.16925755837434	1562.2117828834016	3815.190278329782
0.819989583333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-382.wav	t e d	e	441.5409385149242	1626.5986591659064	3949.421919837515
0.784989583333333:0.819989583333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-382.wav	t e d	e	460.6681858189137	1470.2023083629838	2906.5493521271037
0.824989583333333	start	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-382.wav	t e d	d	430.8765732499454	1672.6710598739244	3955.9256982401107
0.847489583333333	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-382.wav	t e d	d	374.40120816497557	2049.127200071761	3555.7541740903134
0.869989583333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-382.wav	t e d	d	275.8494842541652	1019.8110749001979	2710.0746532482262
0.824989583333333:0.869989583333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-382.wav	t e d	d	375.42410000915856	1848.3908066427357	3613.6679630996005
0.874989583333333	start	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-382.wav	m 1 j	m	270.1944145955752	828.1058552600331	2616.811781221395
0.907489583333333	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-382.wav	m 1 j	m	267.92208865278724	867.8103381446161	2580.635382403546
0.939989583333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-382.wav	m 1 j	m	302.47490194869977	1145.8117842267272	2780.2642180888515
0.874989583333333:0.939989583333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-382.wav	m 1 j	m	273.01920095192907	884.0935495125357	2605.8408264003947
0.944989583333333	start	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-382.wav	m 1 j	1	305.76613297218455	1190.867563454071	2873.2703153707284
1.0524895833333314	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-382.wav	m 1 j	1	272.432309236841	788.5503959654372	2299.2398994609202
1.15998958333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-382.wav	m 1 j	1	261.38536938080256	2174.2129025725376	3691.6631156464905
0.944989583333333:1.15998958333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-382.wav	m 1 j	1	293.0754555779303	1286.6992081096341	2737.7093800504676
1.16498958333333	start	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-382.wav	m 1 j	j	260.1731375166328	2594.8309076162286	3954.19685108911
1.19248958333333	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-382.wav	m 1 j	j	263.85955629181797	1098.4946553504653	3105.8141499347453
1.21998958333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-382.wav	m 1 j	j	245.81822421890513	1324.4764936116603	3012.213258658459
1.16498958333333:1.21998958333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-382.wav	m 1 j	j	265.6818957128744	1532.972305500515	3347.2792119736473
1.22498958333333	start	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-382.wav	k u d_j	k	209.8504285192869	1398.9684296438134	3064.9267036404985
1.26748958333333	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-382.wav	k u d_j	k	588.2401153119674	1405.026075072171	2500.079812226753
1.30998958333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-382.wav	k u d_j	k	392.3598268916917	1118.2168111005958	2541.5276240975245
1.22498958333333:1.30998958333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-382.wav	k u d_j	k	425.92270518391837	1358.1277857662978	2716.3852448340294
1.3149895833333298	start	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-382.wav	k u d_j	u	379.23276472530085	1114.363931842398	2622.758054796823
1.3374895833333298	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-382.wav	k u d_j	u	365.5410102204161	1035.773938738165	2730.9014965830584
1.35998958333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-382.wav	k u d_j	u	337.3911616636525	874.5892756816361	2684.738351164185
1.3149895833333298:1.35998958333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-382.wav	k u d_j	u	366.58663763366405	1043.965601981441	2704.1216300200886
1.3649895833333299	start	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-382.wav	k u d_j	d_j	318.3426522938559	848.2779356702097	2688.433207741999
1.3974895833333298	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-382.wav	k u d_j	d_j	266.85409322323807	1436.9377526164049	3249.0655313156917
1.42998958333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-382.wav	k u d_j	d_j	301.2597356666578	1340.9889960879227	3228.9984275386614
1.3649895833333299:1.42998958333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-382.wav	k u d_j	d_j	282.86457800418526	1251.3280129680995	3055.426898099248
1.43498958333333	start	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-382.wav		<p:>	290.9702054429278	1315.4466132044208	3209.2671688647715
1.4674895833333301	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-382.wav		<p:>	160.9001970109152	1696.2785242529662	2867.7992709585815
1.49998958333333	end	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-382.wav		<p:>	264.9940117101112	1987.8628457657105	3033.1122079527936
1.43498958333333:1.49998958333333	avg	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-382.wav		<p:>	209.1555384058801	1603.0243855705437	2987.0380745195284
1.50498958333333	start	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-382.wav	n u	n	269.8568146404771	1671.226299758046	2922.022066002151
1.52748958333333	midpoint	/Users/niko/github/test-corpus/praat/0000/kpv_izva20140404IgusevJA-b-382.wav	n u	n	276.35835427958114	833.6989096724155	2624.5759481868786
